,Account,Tweet_text,timestamp,compound,positive,negative,neutral
501,FoxNews,Distracted driver rear ends police officer in Georgia https://t.co/MbTcoM7uVO,2018-07-02 19:41:07,-0.34,0.0,0.231,0.769
502,FoxNews,GOP Rep: 'Disingenuous' Dems Showing 'Hypocrisy' With Calls to Delay SCOTUS Pick https://t.co/HHiHhBjFb7,2018-07-02 19:35:44,-0.3182,0.0,0.161,0.839
503,FoxNews,Ex-Trump attorney Michael Cohen says family has 'first loyalty' https://t.co/Gq4HRVbEPh,2018-07-02 19:31:01,0.5423,0.28,0.0,0.72
504,FoxNews,"""I think the person that is chosen will be outstanding.""

President @realDonaldTrump to announce Supreme Court pick… https://t.co/NfZBdnOrui",2018-07-02 19:26:56,0.5574,0.175,0.0,0.825
505,FoxNews,"Rescue crews found trapped soccer team in Thailand, now working to get them out of cave https://t.co/ivB9YkgRtP https://t.co/3uor8ujV4z",2018-07-02 19:20:22,-0.0258,0.145,0.15,0.705
506,FoxNews,"""They're safe!""

The dozen boys of a youth soccer team and their coach have been found alive in a cave complex afte… https://t.co/0qo6ET48h1",2018-07-02 19:15:52,0.4389,0.126,0.0,0.874
507,FoxNews,Rand Paul says man arrested for threatening to kill him and 'chop up' family with an ax https://t.co/WivOxZu6Vu,2018-07-02 19:11:00,-0.9042,0.0,0.427,0.573
508,FoxNews,".@Johnny_Joey: “The reason why we’re the greatest country in the world is because we don’t care where you pray, or… https://t.co/E7KGcf7O5J",2018-07-02 18:55:27,0.8658,0.35,0.0,0.65
509,FoxNews,Ex-Border Patrol boss Vitiello takes over immigration agency battered by protests and ‘abolish ICE’ rage https://t.co/U5A0gA2LP4,2018-07-02 18:54:31,-0.6705,0.0,0.282,0.718
510,FoxNews,"Thailand youth soccer team, coach found alive in cave after massive search, official says https://t.co/MZqRdL5yu0",2018-07-02 18:46:43,0.3818,0.157,0.0,0.843
511,FoxNews,"Brian Ross out at ABC News months after botched report Donald Trump, Russia tanked stock market https://t.co/bihp7WGNwB",2018-07-02 18:37:48,0.0,0.0,0.0,1.0
512,FoxNews,.@POTUS: “I interviewed and met with four potential justices of our great Supreme Court. They are outstanding peopl… https://t.co/bYXQHNrNld,2018-07-02 18:34:31,0.9136,0.422,0.0,0.578
513,FoxNews,".@POTUS: “I just spoke with the president-elect of Mexico, we had a great conversation… We talked about border secu… https://t.co/4M4cqeBdpW",2018-07-02 18:32:45,0.6249,0.186,0.0,0.814
514,FoxNews,".@POTUS: ""Our economy is very good. It’s probably the best it’s ever been."" https://t.co/bu9WxrbTtF",2018-07-02 18:27:00,0.8122,0.381,0.0,0.619
515,FoxNews,.@POTUS: “It’s a great honor to have the Prime Minister of the Kingdom of the Netherlands… I think the relationship… https://t.co/X03FwRlk17,2018-07-02 18:26:11,0.8074,0.3,0.0,0.7
516,FoxNews,Australia store owner pelts ax-wielding robber with tuna cans and Pringles https://t.co/DoWFEaFlnB,2018-07-02 18:15:36,-0.5574,0.0,0.247,0.753
517,FoxNews,".@ChrisStirewalt: “Democrats are going to lose, they have to figure what they want to get out of a loss.”… https://t.co/MEFwKGvJtb",2018-07-02 18:08:01,-0.34,0.062,0.129,0.81
518,FoxNews,"Seattle bans plastic straws, utensils, becoming first major US city to do so https://t.co/MKrWFRfQkS",2018-07-02 18:01:26,0.0,0.0,0.0,1.0
519,FoxNews,.@KellyannePolls Hits Dems on Calls to Abolish ICE: It's the 'Intersection of Arrogance and Ignorance' https://t.co/HgagnjXn74,2018-07-02 17:52:39,-0.7096,0.0,0.296,0.704
520,FoxNews,3-year-old battling cancer is flower girl in bone marrow donor's wedding https://t.co/BFstcSncIU https://t.co/TstUUIuT8l,2018-07-02 17:48:28,-0.7579,0.0,0.371,0.629
521,FoxNews,Hungry bear caught on video stealing donuts from family's garage https://t.co/zvmba5lo0h https://t.co/FCxpLbcZN0,2018-07-02 17:42:56,-0.5719,0.0,0.252,0.748
522,FoxNews,Anti-Trump comedian Michelle Wolf unleashed a vulgar attack on first daughter Ivanka Trump. https://t.co/lz5i766qXu,2018-07-02 17:38:12,-0.128,0.156,0.186,0.659
523,FoxNews,Behind the scenes of one of the nation's largest flag makers; @ToddPiro reports. #ProudAmerican https://t.co/uyrhkRHxDw,2018-07-02 17:35:35,0.0,0.0,0.0,1.0
524,FoxNews,"Cohen distances himself from Trump, says family has 'first loyalty' https://t.co/FvPVQkvfgP",2018-07-02 17:25:03,0.5423,0.259,0.0,0.741
525,FoxNews,"Trump assembles Supreme Court confirmation team, as left wages preemptive war over pick https://t.co/SsRsloRF0a",2018-07-02 17:22:52,-0.0772,0.185,0.2,0.615
526,FoxNews,".@RepChrisCollins: “Now we have a chance, with our president, to lock down this 5-4 Conservative constitutional cou… https://t.co/LA7deeVNB5",2018-07-02 17:13:33,0.25,0.111,0.0,0.889
527,FoxNews,OPINION: Trump's birthday gift to America - A booming economy https://t.co/YA10g2OtlV,2018-07-02 16:59:41,0.4404,0.266,0.0,0.734
528,FoxNews,9/11 hero donor meets woman whose life he saved https://t.co/oQJSlQCuEf,2018-07-02 16:44:48,0.7506,0.444,0.0,0.556
529,FoxNews,"July 4 terror plot thwarted in Cleveland, suspect pledged allegiance to Al Qaeda, FBI says https://t.co/KmXroQZUTX",2018-07-02 16:40:34,-0.6908,0.0,0.358,0.642
530,FoxNews,MD Sheriff Combating MS-13 Slams Sen. Durbin for Calling ICE a 'Group of Incompetents' https://t.co/MC9Dx58pe7,2018-07-02 16:27:16,0.0,0.0,0.0,1.0
531,FoxNews,"JUST IN: All 12 members and coach of Thailand youth soccer team found alive in caves after massive search, official… https://t.co/DRgdtK62so",2018-07-02 15:57:39,0.3818,0.115,0.0,0.885
532,FoxNews,.@AdamSandler crashes Montreal couple's wedding photo shoot: We were 'over the moon' https://t.co/ojqOmHDkc9,2018-07-02 15:42:17,-0.34,0.0,0.167,0.833
533,FoxNews,"Obama administration granted citizenship to 2,500 Iranians during nuclear deal: Iran official https://t.co/sbKkU8EJFG",2018-07-02 15:33:14,0.25,0.143,0.0,0.857
534,FoxNews,"JUST IN: New York state trooper killed responding to domestic dispute, official says https://t.co/TyDrXTE0sF",2018-07-02 15:27:21,-0.802,0.0,0.375,0.625
535,FoxNews,"Texas city to fly 40,000 American flags, one at every home, on 4th of July #ProudAmerican https://t.co/dw9EIyEBJg",2018-07-02 15:18:39,0.0,0.0,0.0,1.0
536,FoxNews,".@RepJimRenacci: “We can’t continue to have these unfair trade policies, especially with China.” https://t.co/43MI6Q8z3x",2018-07-02 15:15:48,-0.4767,0.0,0.193,0.807
537,FoxNews,RT @HARRISFAULKNER: START NOW— Share your patriotic stories/plans using hashtag #proudamerican Imma be aboard #ussmonterey thanking our #mi…,2018-07-02 15:05:15,0.3182,0.171,0.0,0.829
538,FoxNews,OPINION: Michael Goodwin: The left needs to face reality -- Trump is winning https://t.co/mapI88fmPz,2018-07-02 14:57:22,0.5267,0.207,0.0,0.793
539,FoxNews,.@Judgenap on Roe v. Wade: “I don’t think it’s going to be overturned no matter who the president appoints.” https://t.co/1rVvvrqwIK,2018-07-02 14:13:54,-0.2732,0.052,0.103,0.845
540,FoxNews,GOP candidate Katie Arrington shares photo from hospital https://t.co/hkstnCxBLi,2018-07-02 14:03:25,0.296,0.216,0.0,0.784
541,FoxNews,"Fox News is in Norfolk, VA to celebrate Independence Day! Watch as @annakooiman tours a @USNavy Mark VI Patrol Boat… https://t.co/M5YoraUMGu",2018-07-02 13:57:14,0.6114,0.174,0.0,0.826
542,FoxNews,3-year-old battling cancer is flower girl in bone marrow donor's wedding https://t.co/BFstcSncIU,2018-07-02 13:48:11,-0.7579,0.0,0.394,0.606
543,FoxNews,Markets react to new round of tariffs https://t.co/itjCVsaIa6,2018-07-02 13:42:34,0.0,0.0,0.0,1.0
544,FoxNews,Suspect in mass-stabbing targeted 3-year-old’s birthday party wanted to 'enact revenge': cops… https://t.co/UWASPOsmM3,2018-07-02 13:35:17,0.128,0.17,0.138,0.692
545,FoxNews,Trump-shaped ecstasy pills seized by Indiana police https://t.co/6pzvqGEa0Q,2018-07-02 13:31:14,0.5994,0.358,0.0,0.642
546,FoxNews,"Seattle bans plastic straws, utensils, becoming first major US city to do so https://t.co/MKrWFRfQkS",2018-07-02 13:30:07,0.0,0.0,0.0,1.0
547,FoxNews,"July 4 terror plot thwarted in Cleveland, FBI says https://t.co/KmXroQZUTX",2018-07-02 13:11:36,-0.5423,0.0,0.391,0.609
548,FoxNews,".@DLoesch: “The calls to abolish ICE and have nothing there in its place, it’s irresponsible and it’s reckless gove… https://t.co/dea5ULG9Uu",2018-07-02 13:07:26,-0.6808,0.0,0.237,0.763
549,FoxNews,.@DLoesch: “That seems like an absolutely horrible idea to abolish ICE.” https://t.co/HlqUn1VfLH,2018-07-02 12:59:54,-0.3167,0.153,0.233,0.614
550,FoxNews,"Texas city to fly 40,000 American flags, one at every home, on 4th of July #ProudAmerican https://t.co/dw9EIyEBJg https://t.co/HDZZSrXyk3",2018-07-02 12:49:06,0.0,0.0,0.0,1.0
551,FoxNews,Rpt: Top ISIS Finance Chief is Killed in US Led Raid https://t.co/M7NGNAraZt,2018-07-02 12:28:19,-0.5719,0.11,0.276,0.613
552,FoxNews,".@KellyannePolls: “The call for the abolition of ICE, in my view, is the intersection of arrogance and ignorance.” https://t.co/DzsDBUQ7Tb",2018-07-02 12:14:56,-0.5267,0.0,0.159,0.841
553,FoxNews,".@KellyannePolls: “This president wants somebody who has great experience, deep intellect, wonderful judicial crede… https://t.co/QW1ZcJJlb8",2018-07-02 12:08:06,0.8957,0.474,0.0,0.526
554,FoxNews,".@Johnny_Joey: “The reason why we’re the greatest country in the world is because we don’t care where you pray, or… https://t.co/3oBo0BxlaD",2018-07-02 12:01:34,0.8658,0.35,0.0,0.65
555,FoxNews,"Texas man allegedly bites tail off rattlesnake, releases it in neighbor's home: report https://t.co/KPjZ6eBiMu",2018-07-02 11:29:12,0.0,0.0,0.0,1.0
556,FoxNews,"Maxine Waters 'surprised' by fellow Democrats' rebukes, says Trump won't intimidate her https://t.co/n9gbZPE2kO",2018-07-02 11:13:10,0.1511,0.117,0.0,0.883
557,FoxNews,Key Merkel ally offers to resign over migration policy  https://t.co/ilxBngr1wG,2018-07-02 11:00:01,-0.34,0.0,0.211,0.789
558,FoxNews,Trump crashes wedding at Bedminster golf club https://t.co/UDxLFjCdzK,2018-07-02 10:54:12,0.0,0.0,0.0,1.0
559,FoxNews,.@dbongino: “Socialism is a disaster.” https://t.co/zgOLuyTp6k,2018-07-02 10:52:40,0.0,0.0,0.0,1.0
560,FoxNews,Capri Cafaro: “The situation with the children at the border being separated from their families is abhorrent and u… https://t.co/vgxDCBbnaL,2018-07-02 10:48:19,-0.6249,0.0,0.177,0.823
561,FoxNews,"Sheriff Chuck Jenkins: “I have worked with people of ICE… they are very dedicated, very committed. They do a tough… https://t.co/ZsiRQ1v7GN",2018-07-02 10:40:11,0.714,0.248,0.0,0.752
562,FoxNews,Roseanne Barr claims she's been offered new TV projects since cancellation scandal  https://t.co/Mq3U5gmQtX,2018-07-02 10:29:01,-0.4404,0.0,0.195,0.805
563,FoxNews,Ousted Rep. Joe Crowley the latest lawmaker 'supposed to be' House Speaker https://t.co/T37XdM41qY,2018-07-02 10:26:00,0.0,0.0,0.0,1.0
564,FoxNews,Rpt: Top ISIS Finance Chief is Killed in US Led Raid https://t.co/spxjTPzfn3,2018-07-02 10:25:33,-0.5719,0.11,0.276,0.613
565,FoxNews,"Dutch PM in Washington today to talk NATO, trade at the @WhiteHouse; @HeatherChilders https://t.co/tNi12dS29U",2018-07-02 10:15:08,0.0,0.0,0.0,1.0
566,FoxNews,".@GovMikeHuckabee: ""A lot [of] Americans seem to miss this important point—  our founders gave us the most magnific… https://t.co/1ed7UeuTzj",2018-07-02 10:12:00,0.1027,0.097,0.078,0.825
567,FoxNews,Mexico elects new president; @HeatherChilders https://t.co/hkFxpIjOk2 https://t.co/0hQgLsfopa,2018-07-02 10:11:55,0.0,0.0,0.0,1.0
568,FoxNews,"Boy, 2, suffers severe burns at beach after stepping on remains of bonfire buried in sand, mom says https://t.co/duODBmNmYu",2018-07-02 10:00:01,-0.6908,0.0,0.251,0.749
569,FoxNews,"Illegal immigrant arrested for starting wildfire in Colorado, police say  https://t.co/fxCJ9ey9mp",2018-07-02 09:44:00,-0.7717,0.0,0.427,0.573
570,FoxNews,Ronald Vitiello Named New ICE Leader https://t.co/2j4UdqScgi,2018-07-02 09:38:00,0.0,0.0,0.0,1.0
571,FoxNews,".@RepGoodlatte: “The Democrats are the ones, I think, who are not acting in good faith here.” https://t.co/Yu9CqlHVNa",2018-07-02 09:23:00,0.1012,0.146,0.125,0.729
572,FoxNews,"On ""Justice"" with @JudgeJeanine, @LaraLeaTrump had tough words for people who vote for ""someone who wants to abolis… https://t.co/1xd3hnag3H",2018-07-02 09:15:00,-0.128,0.0,0.077,0.923
573,FoxNews,".@MagicJohnson on telling his wife he had HIV: ""That was the hardest thing I ever had to do, was to drive home to t… https://t.co/j3fu6j9fX2",2018-07-02 09:07:00,0.0,0.0,0.0,1.0
574,FoxNews,"In an interview with @MariaBartiromo on ""Sunday Morning Futures,"" President @realDonaldTrump slammed Democrats' imm… https://t.co/Iic8Xhj8TD",2018-07-02 09:00:00,0.0,0.0,0.0,1.0
575,FoxNews,Battling the despair of opioid addiction in an unexpected place https://t.co/1Xe02jqBzB https://t.co/k9cwhIXrfv,2018-07-02 08:58:00,-0.5267,0.0,0.306,0.694
576,FoxNews,".@AmbJohnBolton on Trump, Putin meeting: ""In my meeting with President Putin, he was very kind to go through the wh… https://t.co/MGkqVDgzGZ",2018-07-02 08:45:00,0.5709,0.156,0.0,0.844
577,FoxNews,".@foxandfriends remembered Master Sergeant Mark Evans, the founder of Pizzas 4 Patriots. #ProudAmerican https://t.co/M1Uewx42oc",2018-07-02 08:38:00,0.0,0.0,0.0,1.0
578,FoxNews,"In an interview with @MariaBartiromo on ""Sunday Morning Futures,"" President @realDonaldTrump talked about the DNC s… https://t.co/5VIiyK3p53",2018-07-02 08:35:00,0.0,0.0,0.0,1.0
579,FoxNews,"""Somebody's already called Dr. J, somebody's already called Big E, I'm gonna call you Magic."" 

On #OBJECTified,… https://t.co/7JzD9sdDkf",2018-07-02 08:15:00,0.0,0.0,0.0,1.0
580,FoxNews,"Seattle Police Union VP: Officers 'Fed Up' With City's Politics are Leaving the Force
https://t.co/2LOL5MmQqE",2018-07-02 08:07:00,0.0,0.0,0.0,1.0
581,FoxNews,".@TomFitton: ""Mueller’s operation is one of the most secretive I can remember and I’ve been doing this for 20 years… https://t.co/8HxjPyBzcY",2018-07-02 08:00:00,0.0,0.0,0.0,1.0
582,FoxNews,Driver pays parking ticket 44 years later https://t.co/HsnZItmwCC https://t.co/Umkmkjb5oR,2018-07-02 07:55:00,0.0,0.0,0.0,1.0
583,FoxNews,President @realDonaldTrump says Saudi Arabia has agreed to increase oil production https://t.co/96jaOjVGly https://t.co/WjFPLKliby,2018-07-02 07:48:00,0.5267,0.286,0.0,0.714
584,FoxNews,.@SenWarren made clear that she is opposed to those on President @realDonaldTrump's short list of Supreme Court nom… https://t.co/Tdl8BWWDgU,2018-07-02 07:45:00,0.7351,0.267,0.0,0.733
585,FoxNews,"Brandon Judd: “We’re taking the walls, where we currently have them, we’re reinforcing those walls… and we’re expan… https://t.co/bJBj3Bbhrk",2018-07-02 07:35:00,0.0,0.0,0.0,1.0
586,FoxNews,"On @foxandfriends, @JudicialWatch President @TomFitton had a question for Robert Mueller. https://t.co/hrnCI6416N https://t.co/I3ceN7p7Gc",2018-07-02 07:30:00,0.0,0.0,0.0,1.0
587,FoxNews,".@dbongino: ""Calls to abolish ICE... will lead to the abolishment of the Democrat Party."" https://t.co/VFfO3XDPVY",2018-07-02 07:18:00,0.0,0.0,0.0,1.0
588,FoxNews,"On Sunday night, President @realDonaldTrump congratulated Andres Manuel Lopez Obrador ""on becoming the next Preside… https://t.co/xDlIlmeMwg",2018-07-02 07:03:00,0.0,0.0,0.0,1.0
589,FoxNews,"Texas city to fly 40,000 American flags, one at every home, on 4th of July https://t.co/dw9EIyWcAO https://t.co/ru7AdkwoC4",2018-07-02 06:55:00,0.0,0.0,0.0,1.0
590,FoxNews,"On @WattersWorld, @DiamondandSilk slammed Democrats calling for the end of @ICEgov. https://t.co/ImNV0ULObG https://t.co/ijONijMvNv",2018-07-02 06:48:00,0.0,0.0,0.0,1.0
591,FoxNews,"On ""Justice,"" @JudgeJeanine slammed the rising socialist movement in the U.S. https://t.co/tRPFSjD5mw https://t.co/jPMzXwMChB",2018-07-02 06:40:00,0.0,0.0,0.0,1.0
592,FoxNews,"President @realDonaldTrump: ""The European Union is possibly as bad as China, just smaller."" https://t.co/k1dIpVH0kt",2018-07-02 06:32:00,-0.5423,0.0,0.212,0.788
593,FoxNews,".@MaxineWaters: ""We are sick and tired of him. He's been there too long. They dare me to say 'Impeach him.' Today I… https://t.co/LJFooE14ys",2018-07-02 06:22:00,-0.7351,0.0,0.228,0.772
594,FoxNews,.@POTUS: “The big thing that I’m focused on now is trade. I have to straighten out trade deals.” #SundayFutures… https://t.co/9IUhURgTjj,2018-07-02 06:11:00,0.3818,0.126,0.0,0.874
595,FoxNews,".@QJames: ""That restaurant owner had every right to refuse service to someone who she disagrees with."" @WattersWorld https://t.co/bOwO3uUxqi",2018-07-02 06:04:01,-0.5423,0.0,0.22,0.78
596,FoxNews,"""But I’m putting conservative people on.""

President @realDonaldTrump expects his next Supreme Court pick “to go ve… https://t.co/GrL7Mc1Bfp",2018-07-02 05:57:00,0.5574,0.175,0.0,0.825
597,FoxNews,"""THIS IS WHAT A HERO LOOKS LIKE"": An Arizona woman was saved from a rattlesnake bite on Friday when her puppy jumpe… https://t.co/fjg5uhbReR",2018-07-02 05:52:00,0.7983,0.273,0.0,0.727
598,FoxNews,".@MagicJohnson on making it to the NBA: ""I thought it would happen because I was putting the work in, I was putting… https://t.co/AA7iJpfumo",2018-07-02 05:47:00,0.0,0.0,0.0,1.0
599,FoxNews,".@DougWead: ""We are free because we said we are free and we declared it and we celebrate the Declaration of Indepen… https://t.co/eD6fJDxY5k",2018-07-02 05:37:00,0.8834,0.352,0.0,0.648
600,nytimes,Our 5 Frugal Traveler columnists share all the tips they've collected over the past 25 years https://t.co/nzetE6Kl43,2018-07-03 06:05:30,0.296,0.128,0.0,0.872
601,nytimes,"Picking a bag? First, figure out your travel personality. https://t.co/XipfiJAHBl",2018-07-03 05:48:08,0.0,0.0,0.0,1.0
602,nytimes,"RT @DavidWaldstein: Do the Yankees know what is coming when they face David Price? Yanks would never admit it, but Price entertained the id…",2018-07-03 05:32:01,0.503,0.132,0.048,0.819
603,nytimes,“People think they are getting the same kind of genetic testing as they would get from a certified clinical laborat… https://t.co/HtyYS8swIp,2018-07-03 05:15:49,0.0,0.0,0.0,1.0
604,nytimes,Roundtrip from New York to Paris for under $500 this summer? It's a result of growing low-cost competition on trans… https://t.co/TtIfrPB5Wy,2018-07-03 04:58:31,0.1779,0.082,0.0,0.918
605,nytimes,"RT @nytopinion: If America survives Trump in any recognizable form, it will be because women saved it, writes @michelleinbklyn https://t.co…",2018-07-03 04:41:04,0.4215,0.128,0.0,0.872
